Simulation Complete...
         65697726 function calls (65659680 primitive calls) in 72.016 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 base.py:198(Always)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(IncompleteReadError)
        6    0.000    0.000    0.000    0.000 traitlets.py:2780(subclass_init)
        1    0.000    0.000    0.000    0.000 _vertex.py:205(VertexCube)
        1    0.000    0.000    0.000    0.000 container.py:42(BarContainer)
        1    0.000    0.000    0.000    0.000 patches.py:2670(Sawtooth)
        1    0.000    0.000    0.000    0.000 backend_tools.py:595(ToolHome)
        1    0.000    0.000    0.000    0.000 cbook.py:877(GrouperView)
        1    0.000    0.000    0.000    0.000 parquet.py:298(FastParquetImpl)
        1    0.000    0.000    0.000    0.000 queues.py:388(LifoQueue)
        1    0.000    0.000    0.000    0.000 tree.py:5(TreeNode)
        1    0.000    0.000    0.000    0.000 animation.py:41(AnimationClip)
        1    0.000    0.000    0.000    0.000 gen.py:287(Return)
        1    0.000    0.000    0.000    0.000 ioloop.py:60(_Selectable)
        1    0.000    0.000    0.000    0.000 httputil.py:660(HTTPServerConnectionDelegate)
        1    0.000    0.000    0.000    0.000 httputil.py:1164(ResponseStartLine)
        1    0.000    0.000    0.000    0.000 idna.py:144(Codec)
        1    0.000    0.000    0.000    0.000 zmqserver.py:154(StaticFileHandlerNoCache)
        1    0.000    0.000    0.000    0.000 context.py:203(reducer)
        1    0.000    0.000    0.000    0.000 context.py:295(ForkServerProcess)
        1    0.000    0.000    0.000    0.000 web.py:2628(MissingArgumentError)
        1    0.000    0.000    0.000    0.000 web.py:3481(_linkify)
        1    0.000    0.000    0.000    0.000 prompts.py:96(RichPromptDisplayHook)
        1    0.000    0.000    0.000    0.000 request.py:908(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 request.py:1374(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1474(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:1588(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 client.py:1502(IncompleteRead)
        1    0.000    0.000    0.000    0.000 execution.py:127(TimeitTemplateFiller)
        1    0.000    0.000    0.000    0.000 execution.py:152(Timer)
        1    0.000    0.000    0.000    0.000 __init__.py:366(Listener)
        1    0.000    0.000    0.000    0.000 interpreter.py:48(MixedModuleContext)
        1    0.000    0.000    0.000    0.000 stdlib.py:223(SuperInstance)
        1    0.000    0.000    0.000    0.000 django.py:116(DjangoModelName)
        1    0.000    0.000    0.000    0.000 django.py:269(DjangoParamName)
        1    0.000    0.000    0.000    0.000 __init__.py:43(RuntimeBinding)
        1    0.000    0.000    0.000    0.000 module.py:20(_ModuleAttributeName)
        1    0.000    0.000    0.000    0.000 iterable.py:263(_DictKeyMixin)
        1    0.000    0.000    0.000    0.000 dynamic_arrays.py:169(_Modification)
        1    0.000    0.000    0.000    0.000 function.py:358(FunctionExecutionContext)
        1    0.000    0.000    0.000    0.000 function.py:399(OverloadedFunctionValue)
        1    0.000    0.000    0.000    0.000 typing.py:105(ProxyWithGenerics)
        1    0.000    0.000    0.000    0.000 typing.py:457(CastFunction)
        1    0.000    0.000    0.000    0.000 base.py:393(BaseTypingClassWithGenerics)
        1    0.000    0.000    0.000    0.000 normalizer.py:118(Issue)
        1    0.000    0.000    0.000    0.000 file_io.py:32(KnownContentFileIO)
        3    0.000    0.000    0.000    0.000 debug.py:77(increase_indent)
        2    0.000    0.000    0.000    0.000 utils.py:20(to_tuple)
        1    0.000    0.000    0.000    0.000 recursion.py:95(ExecutionRecursionDetector)
        1    0.000    0.000    0.000    0.000 names.py:424(BaseTreeParamName)
        1    0.000    0.000    0.000    0.000 names.py:548(ParamName)
        1    0.000    0.000    0.000    0.000 names.py:671(ModuleName)
        1    0.000    0.000    0.000    0.000 lazy_value.py:5(AbstractLazyValue)
        1    0.000    0.000    0.000    0.000 parser.py:76(StackNode)
        1    0.000    0.000    0.000    0.000 tree.py:469(ErrorLeaf)
        1    0.000    0.000    0.000    0.000 grammar_parser.py:23(NFAState)
        1    0.000    0.000    0.000    0.000 tree.py:99(PythonMixin)
        1    0.000    0.000    0.000    0.000 tree.py:298(_StringComparisonMixin)
        1    0.000    0.000    0.000    0.000 tree.py:467(Class)
        1    0.000    0.000    0.000    0.000 tree.py:1234(UsedNamesMapping)
        1    0.000    0.000    0.000    0.000 base.py:386(Button)
        1    0.000    0.000    0.000    0.000 base.py:901(RadioList)
        1    0.000    0.000    0.000    0.000 base.py:276(_ProgressControl)
        1    0.000    0.000    0.000    0.000 formatters.py:61(Text)
        1    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:79(BytesParser)
        1    0.000    0.000    0.000    0.000 feedparser.py:210(_pop_message)
        1    0.000    0.000    0.000    0.000 completer.py:588(_MatcherResultBase)
        1    0.000    0.000    0.000    0.000 completer.py:680(_MatcherAPIv1Total)
        1    0.000    0.000    0.000    0.000 controls.py:929(SearchBufferControl)
        1    0.000    0.000    0.000    0.000 base.py:44(SimpleLexer)
        1    0.000    0.000    0.000    0.000 base.py:68(DynamicLexer)
        1    0.000    0.000    0.000    0.000 processors.py:167(HighlightSearchProcessor)
        1    0.000    0.000    0.000    0.000 margins.py:69(NumberedMargin)
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 vt100.py:186(_256ColorCache)
        1    0.000    0.000    0.000    0.000 __init__.py:62(DOMException)
        1    0.000    0.000    0.000    0.000 minidom.py:636(TypeInfo)
        1    0.000    0.000    0.000    0.000 filesystem.py:15(PathCompleter)
        1    0.000    0.000    0.000    0.000 word_completer.py:14(WordCompleter)
        1    0.000    0.000    0.000    0.000 validation.py:102(_ValidatorFromCallable)
        1    0.000    0.000    0.000    0.000 grapheme.py:137(BreakResult)
        1    0.000    0.000    0.000    0.000 auto_suggest.py:86(ThreadedAutoSuggest)
        1    0.000    0.000    0.000    0.000 base.py:20(ClipboardData)
        1    0.000    0.000    0.000    0.000 base.py:68(DummyClipboard)
        1    0.000    0.000    0.000    0.000 base.py:182(_Invert)
        1    0.000    0.000    0.000    0.000 base.py:123(CompleteEvent)
        1    0.000    0.000    0.000    0.000 base.py:190(ThreadedCompleter)
        1    0.000    0.000    0.000    0.000 base.py:289(DynamicCompleter)
        1    0.000    0.000    0.000    0.000 base.py:319(ConditionalCompleter)
        2    0.000    0.000    0.000    0.000 {built-in method _sqlite3.register_adapter}
        1    0.000    0.000    0.000    0.000 capture.py:124(capture_output)
        1    0.000    0.000    0.000    0.000 _exceptions.py:281(ExceptionGroup)
        1    0.000    0.000    0.000    0.000 _formatting.py:45(_ExceptionPrintContext)
        1    0.000    0.000    0.000    0.000 ssl.py:154(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:718(NameHighlightFilter)
        1    0.000    0.000    0.000    0.000 magic.py:720(MagicAlias)
        1    0.000    0.000    0.000    0.000 display.py:694(GeoJSON)
        1    0.000    0.000    0.000    0.000 display.py:1166(Video)
        1    0.000    0.000    0.000    0.000 display.py:303(YouTubeVideo)
        1    0.000    0.000    0.000    0.000 encoding.py:21(get_stream_enc)
        1    0.000    0.000    0.000    0.000 bdb.py:862(Tdb)
        1    0.000    0.000    0.000    0.000 decorators.py:65(sphinx_options)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1001(SupportsBytes)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1092(NoDefaultType)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2184(_ConcatenateGenericAlias)
        1    0.000    0.000    0.000    0.000 loader.py:379(DeferredConfig)
        1    0.000    0.000    0.000    0.000 executing.py:57(NotOneValueFound)
        1    0.000    0.000    0.000    0.000 util.py:64(Token)
        1    0.000    0.000    0.000    0.000 util.py:346(NodeMethods)
        1    0.000    0.000    0.000    0.000 utils.py:139(<setcomp>)
        1    0.000    0.000    0.000    0.000 debugger.py:187(strip_indentation)
        1    0.000    0.000    0.000    0.000 traitlets.py:2666(CInt)
        1    0.000    0.000    0.000    0.000 traitlets.py:2784(CFloat)
        1    0.000    0.000    0.000    0.000 traitlets.py:2910(Unicode)
        1    0.000    0.000    0.000    0.000 traitlets.py:3141(CBool)
        1    0.000    0.000    0.000    0.000 config.py:322(ConvertingDict)
        1    0.000    0.000    0.000    0.000 handlers.py:455(WatchedFileHandler)
        1    0.000    0.000    0.000    0.000 handlers.py:999(SMTPHandler)
        1    0.000    0.000    0.000    0.000 handlers.py:1186(HTTPHandler)
        1    0.000    0.000    0.000    0.000 queue.py:223(PriorityQueue)
        1    0.000    0.000    0.000    0.000 socketserver.py:723(BaseRequestHandler)
        1    0.000    0.000    0.000    0.000 socketserver.py:769(StreamRequestHandler)
        1    0.000    0.000    0.000    0.000 _dual_annealing.py:212(StrategyChain)
        1    0.000    0.000    0.000    0.000 geometry.py:70(Ellipsoid)
        2    0.000    0.000    0.000    0.000 __init__.py:13(_libs_on_path)
        1    0.000    0.000    0.000    0.000 error.py:10(DraftFDWarning)
        1    0.000    0.000    0.000    0.000 error.py:114(Again)
        1    0.000    0.000    0.000    0.000 _vertex.py:179(VertexCacheBase)
        1    0.000    0.000    0.000    0.000 _orthogonal.py:115(orthopoly1d)
        1    0.000    0.000    0.000    0.000 __init__.py:785(_load_libsf_error_state)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:425(SR1)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:38(DoglegSubproblem)
        1    0.000    0.000    0.000    0.000 report.py:28(BasicReport)
        1    0.000    0.000    0.000    0.000 _nonlin.py:317(TerminationCondition)
        1    0.000    0.000    0.000    0.000 _nonlin.py:1242(LinearMixing)
        1    0.000    0.000    0.000    0.000 _interface.py:720(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 _interface.py:782(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 _interface.py:847(IdentityOperator)
        1    0.000    0.000    0.000    0.000 arpack.py:388(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 _matrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _linalg.py:26(EighResult)
        1    0.000    0.000    0.000    0.000 pydoc.py:386(ErrorDuringImport)
        1    0.000    0.000    0.000    0.000 pydoc.py:1984(__init__)
        1    0.000    0.000    0.000    0.000 auxfuncs.py:606(__init__)
        1    0.000    0.000    0.000    0.000 message.py:1174(EmailMessage)
        1    0.000    0.000    0.000    0.000 legend_handler.py:521(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 geo.py:258(AitoffTransform)
        1    0.000    0.000    0.000    0.000 dates.py:822(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 rrule.py:66(weekday)
        1    0.000    0.000    0.000    0.000 legend_handler.py:314(HandlerPatch)
        1    0.000    0.000    0.000    0.000 core.py:209(update_nested_dict)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1601(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 gridspec.py:461(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 widgets.py:1808(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:1880(Cursor)
        1    0.000    0.000    0.000    0.000 layout_engine.py:111(PlaceHolderLayoutEngine)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1020(Box)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1435(Glue)
        1    0.000    0.000    0.000    0.000 font_manager.py:972(_JSONEncoder)
        1    0.000    0.000    0.000    0.000 patches.py:2844(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:3676(Simple)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1418(PickEvent)
        1    0.000    0.000    0.000    0.000 backend_tools.py:299(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 backend_tools.py:375(ToolGrid)
        1    0.000    0.000    0.000    0.000 backend_tools.py:629(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:929(ToolCopyToClipboardBase)
        1    0.000    0.000    0.000    0.000 _cm_multivar.py:164(<listcomp>)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 _adapters.py:6(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 core.py:5363(AtStringStart)
        1    0.000    0.000    0.000    0.000 core.py:5798(DelimitedList)
        1    0.000    0.000    0.000    0.000 core.py:6416(TokenConverter)
        1    0.000    0.000    0.000    0.000 core.py:6497(Group)
        1    0.000    0.000    0.001    0.001 helpers.py:697(make_html_tags)
        1    0.000    0.000    0.000    0.000 unicode.py:8(_lazyclassproperty)
        2    0.000    0.000    0.000    0.000 results.py:520(__getattr__)
        1    0.000    0.000    0.000    0.000 core.py:2668(Token)
        1    0.000    0.000    0.000    0.000 core.py:4238(Tag)
        1    0.000    0.000    0.000    0.000 scale.py:140(FuncTransform)
        1    0.000    0.000    0.000    0.000 scale.py:325(FuncScaleLog)
        1    0.000    0.000    0.000    0.000 scale.py:596(LogitTransform)
        2    0.000    0.000    0.000    0.000 scale.py:713(get_scale_names)
        1    0.000    0.000    0.000    0.000 ticker.py:1739(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1914(MultipleLocator)
        1    0.000    0.000    0.000    0.000 colors.py:2066(BivarColormapFromImage)
        1    0.000    0.000    0.000    0.000 colors.py:2842(PowerNorm)
        1    0.000    0.000    0.000    0.000 Image.py:3350(SupportsArrayInterface)
        1    0.000    0.000    0.000    0.000 __init__.py:2203(NullHandler)
        1    0.000    0.000    0.000    0.000 traceback.py:87(_Sentinel)
        1    0.000    0.000    0.000    0.000 __init__.py:739(_ensure_has_backend)
        4    0.000    0.000    0.000    0.000 __init__.py:57(fget)
        1    0.000    0.000    0.000    0.000 cbook.py:115(_StrongRef)
        1    0.000    0.000    0.000    0.000 _docstring.py:28(decorator)
        1    0.000    0.000    0.000    0.000 _docstring.py:34(Substitution)
        1    0.000    0.000    0.000    0.000 _docstring.py:110(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:347(YAMLObjectMetaclass)
        1    0.000    0.000    0.000    0.000 error.py:4(Mark)
        1    0.000    0.000    0.000    0.000 python_parser.py:1319(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:157(Unpickler)
        3    0.000    0.000    0.000    0.000 expr.py:271(disallow)
