time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,joint_pos_1,joint_pos_2,joint_pos_3,joint_vel_1,joint_vel_2,joint_vel_3,joint_acc_1,joint_acc_2,joint_acc_3
0.66600,0.78100,-0.06764,0.21423,0.02477,-0.25114,0.33490,0.42734,2.61722,3.78894,-0.08639,-0.09670,-0.05036,-0.31644,0.16008,0.54282,3.41063,3.81757,1.98822
0.66700,0.78102,-0.06789,0.21457,0.02520,-0.24851,0.33868,0.42341,2.62758,3.77627,-0.08671,-0.09654,-0.04982,-0.31302,0.16389,0.54480,3.42306,3.81117,1.96676
0.66800,0.78105,-0.06814,0.21491,0.02562,-0.24588,0.34245,0.41942,2.63786,3.76346,-0.08702,-0.09637,-0.04927,-0.30959,0.16770,0.54675,3.43535,3.80463,1.94521
0.66900,0.78107,-0.06838,0.21525,0.02604,-0.24324,0.34621,0.41536,2.64805,3.75049,-0.08733,-0.09620,-0.04873,-0.30615,0.17150,0.54869,3.44750,3.79793,1.92359
0.67000,0.78110,-0.06862,0.21560,0.02645,-0.24058,0.34996,0.41123,2.65815,3.73737,-0.08763,-0.09603,-0.04818,-0.30269,0.17530,0.55060,3.45952,3.79109,1.90189
0.67100,0.78113,-0.06886,0.21595,0.02686,-0.23792,0.35369,0.40704,2.66817,3.72410,-0.08793,-0.09585,-0.04762,-0.29923,0.17908,0.55249,3.47140,3.78409,1.88011
0.67200,0.78115,-0.06910,0.21631,0.02727,-0.23525,0.35740,0.40279,2.67810,3.71068,-0.08823,-0.09567,-0.04707,-0.29575,0.18286,0.55436,3.48315,3.77695,1.85826
0.67300,0.78118,-0.06933,0.21667,0.02767,-0.23256,0.36111,0.39848,2.68794,3.69711,-0.08852,-0.09549,-0.04652,-0.29226,0.18664,0.55621,3.49475,3.76965,1.83634
0.67400,0.78121,-0.06957,0.21703,0.02806,-0.22987,0.36480,0.39410,2.69769,3.68339,-0.08881,-0.09530,-0.04596,-0.28876,0.19040,0.55803,3.50622,3.76221,1.81435
0.67500,0.78124,-0.06979,0.21740,0.02845,-0.22717,0.36847,0.38966,2.70735,3.66952,-0.08910,-0.09511,-0.04540,-0.28525,0.19416,0.55984,3.51755,3.75462,1.79228
0.67600,0.78127,-0.07002,0.21777,0.02884,-0.22446,0.37214,0.38516,2.71693,3.65550,-0.08938,-0.09491,-0.04484,-0.28173,0.19791,0.56162,3.52874,3.74688,1.77015
0.67700,0.78130,-0.07024,0.21814,0.02923,-0.22174,0.37579,0.38060,2.72641,3.64132,-0.08966,-0.09471,-0.04428,-0.27819,0.20165,0.56338,3.53980,3.73899,1.74794
0.67800,0.78132,-0.07046,0.21852,0.02960,-0.21900,0.37942,0.37598,2.73580,3.62700,-0.08994,-0.09451,-0.04371,-0.27465,0.20539,0.56511,3.55071,3.73096,1.72566
0.67900,0.78135,-0.07068,0.21890,0.02998,-0.21626,0.38304,0.37130,2.74510,3.61254,-0.09021,-0.09430,-0.04315,-0.27109,0.20912,0.56683,3.56148,3.72278,1.70332
0.68000,0.78138,-0.07090,0.21929,0.03035,-0.21351,0.38664,0.36657,2.75431,3.59792,-0.09048,-0.09409,-0.04258,-0.26753,0.21284,0.56852,3.57211,3.71445,1.68091
0.68100,0.78142,-0.07111,0.21967,0.03071,-0.21076,0.39024,0.36178,2.76343,3.58315,-0.09075,-0.09387,-0.04201,-0.26395,0.21655,0.57019,3.58260,3.70597,1.65843
0.68200,0.78145,-0.07132,0.22007,0.03107,-0.20799,0.39381,0.35693,2.77245,3.56824,-0.09101,-0.09365,-0.04144,-0.26036,0.22025,0.57184,3.59295,3.69735,1.63589
0.68300,0.78148,-0.07152,0.22046,0.03142,-0.20521,0.39737,0.35202,2.78138,3.55318,-0.09127,-0.09343,-0.04086,-0.25676,0.22394,0.57346,3.60316,3.68858,1.61328
0.68400,0.78151,-0.07173,0.22086,0.03177,-0.20242,0.40092,0.34706,2.79021,3.53797,-0.09152,-0.09321,-0.04029,-0.25315,0.22762,0.57506,3.61323,3.67967,1.59061
0.68500,0.78154,-0.07193,0.22126,0.03212,-0.19963,0.40445,0.34205,2.79895,3.52262,-0.09178,-0.09298,-0.03971,-0.24954,0.23130,0.57664,3.62315,3.67061,1.56788
0.68600,0.78157,-0.07213,0.22167,0.03246,-0.19683,0.40796,0.33698,2.80759,3.50712,-0.09202,-0.09274,-0.03914,-0.24591,0.23497,0.57820,3.63293,3.66141,1.54508
0.68700,0.78161,-0.07232,0.22208,0.03279,-0.19401,0.41146,0.33186,2.81613,3.49148,-0.09227,-0.09251,-0.03856,-0.24227,0.23862,0.57973,3.64257,3.65206,1.52222
0.68800,0.78164,-0.07251,0.22249,0.03312,-0.19119,0.41495,0.32669,2.82458,3.47569,-0.09251,-0.09227,-0.03798,-0.23862,0.24227,0.58124,3.65206,3.64257,1.49931
0.68900,0.78167,-0.07270,0.22291,0.03345,-0.18837,0.41841,0.32147,2.83293,3.45975,-0.09274,-0.09202,-0.03740,-0.23497,0.24591,0.58273,3.66141,3.63293,1.47633
0.69000,0.78171,-0.07289,0.22333,0.03376,-0.18553,0.42186,0.31619,2.84118,3.44368,-0.09298,-0.09178,-0.03681,-0.23130,0.24954,0.58420,3.67061,3.62315,1.45330
0.69100,0.78174,-0.07308,0.22375,0.03408,-0.18268,0.42530,0.31087,2.84933,3.42745,-0.09321,-0.09152,-0.03623,-0.22762,0.25315,0.58564,3.67967,3.61323,1.43021
0.69200,0.78177,-0.07326,0.22418,0.03439,-0.17983,0.42872,0.30550,2.85738,3.41109,-0.09343,-0.09127,-0.03564,-0.22394,0.25676,0.58706,3.68858,3.60316,1.40706
0.69300,0.78181,-0.07344,0.22461,0.03469,-0.17697,0.43212,0.30008,2.86533,3.39458,-0.09365,-0.09101,-0.03505,-0.22025,0.26036,0.58845,3.69735,3.59295,1.38385
0.69400,0.78184,-0.07361,0.22504,0.03499,-0.17410,0.43551,0.29461,2.87318,3.37793,-0.09387,-0.09075,-0.03446,-0.21655,0.26395,0.58982,3.70597,3.58260,1.36060
0.69500,0.78188,-0.07378,0.22548,0.03528,-0.17122,0.43888,0.28910,2.88093,3.36114,-0.09409,-0.09048,-0.03387,-0.21284,0.26753,0.59117,3.71445,3.57211,1.33728
0.69600,0.78191,-0.07395,0.22592,0.03556,-0.16834,0.44223,0.28354,2.88858,3.34420,-0.09430,-0.09021,-0.03328,-0.20912,0.27109,0.59250,3.72278,3.56148,1.31392
0.69700,0.78195,-0.07412,0.22637,0.03584,-0.16545,0.44557,0.27794,2.89612,3.32713,-0.09451,-0.08994,-0.03269,-0.20539,0.27465,0.59380,3.73096,3.55071,1.29050
0.69800,0.78199,-0.07428,0.22681,0.03612,-0.16255,0.44889,0.27230,2.90356,3.30991,-0.09471,-0.08966,-0.03209,-0.20165,0.27819,0.59508,3.73899,3.53980,1.26703
0.69900,0.78202,-0.07445,0.22726,0.03639,-0.15964,0.45219,0.26661,2.91090,3.29256,-0.09491,-0.08938,-0.03150,-0.19791,0.28173,0.59633,3.74688,3.52874,1.24352
0.70000,0.78206,-0.07460,0.22772,0.03665,-0.15672,0.45547,0.26088,2.91813,3.27506,-0.09511,-0.08910,-0.03090,-0.19416,0.28525,0.59757,3.75462,3.51755,1.21995
0.70100,0.78210,-0.07476,0.22818,0.03691,-0.15380,0.45874,0.25511,2.92525,3.25743,-0.09530,-0.08881,-0.03030,-0.19040,0.28876,0.59877,3.76221,3.50622,1.19634
0.70200,0.78213,-0.07491,0.22864,0.03716,-0.15087,0.46199,0.24930,2.93227,3.23966,-0.09549,-0.08852,-0.02970,-0.18664,0.29226,0.59996,3.76965,3.49475,1.17267
0.70300,0.78217,-0.07506,0.22910,0.03741,-0.14794,0.46522,0.24345,2.93918,3.22175,-0.09567,-0.08823,-0.02910,-0.18286,0.29575,0.60112,3.77695,3.48315,1.14896
0.70400,0.78221,-0.07521,0.22957,0.03765,-0.14499,0.46843,0.23756,2.94599,3.20370,-0.09585,-0.08793,-0.02850,-0.17908,0.29923,0.60226,3.78409,3.47140,1.12521
0.70500,0.78224,-0.07535,0.23004,0.03789,-0.14205,0.47162,0.23163,2.95268,3.18552,-0.09603,-0.08763,-0.02790,-0.17530,0.30269,0.60337,3.79109,3.45952,1.10141
0.70600,0.78228,-0.07549,0.23051,0.03811,-0.13909,0.47480,0.22567,2.95927,3.16720,-0.09620,-0.08733,-0.02730,-0.17150,0.30615,0.60446,3.79793,3.44750,1.07757
0.70700,0.78232,-0.07563,0.23099,0.03834,-0.13613,0.47796,0.21967,2.96575,3.14875,-0.09637,-0.08702,-0.02669,-0.16770,0.30959,0.60553,3.80463,3.43535,1.05369
0.70800,0.78236,-0.07576,0.23147,0.03855,-0.13316,0.48110,0.21364,2.97212,3.13016,-0.09654,-0.08671,-0.02608,-0.16389,0.31302,0.60657,3.81117,3.42306,1.02976
0.70900,0.78240,-0.07589,0.23195,0.03876,-0.13018,0.48422,0.20758,2.97837,3.11143,-0.09670,-0.08639,-0.02548,-0.16008,0.31644,0.60758,3.81757,3.41063,1.00579
0.71000,0.78244,-0.07602,0.23243,0.03897,-0.12720,0.48732,0.20148,2.98452,3.09258,-0.09686,-0.08607,-0.02487,-0.15626,0.31984,0.60858,3.82381,3.39807,0.98179
0.71100,0.78248,-0.07615,0.23292,0.03917,-0.12421,0.49040,0.19535,2.99056,3.07359,-0.09701,-0.08575,-0.02426,-0.15243,0.32323,0.60955,3.82991,3.38538,0.95774
0.71200,0.78252,-0.07627,0.23341,0.03936,-0.12122,0.49347,0.18919,2.99648,3.05447,-0.09716,-0.08543,-0.02365,-0.14860,0.32661,0.61049,3.83585,3.37255,0.93366
0.71300,0.78255,-0.07639,0.23391,0.03954,-0.11822,0.49651,0.18299,3.00229,3.03521,-0.09731,-0.08510,-0.02304,-0.14476,0.32998,0.61142,3.84164,3.35959,0.90954
0.71400,0.78259,-0.07651,0.23441,0.03972,-0.11522,0.49954,0.17677,3.00798,3.01583,-0.09745,-0.08477,-0.02243,-0.14091,0.33333,0.61231,3.84728,3.34650,0.88539
0.71500,0.78263,-0.07662,0.23491,0.03990,-0.11220,0.50254,0.17053,3.01356,2.99632,-0.09759,-0.08443,-0.02181,-0.13706,0.33667,0.61319,3.85276,3.33327,0.86119
0.71600,0.78267,-0.07673,0.23541,0.04007,-0.10919,0.50553,0.16425,3.01903,2.97667,-0.09773,-0.08409,-0.02120,-0.13321,0.34000,0.61404,3.85810,3.31992,0.83697
0.71700,0.78271,-0.07684,0.23592,0.04023,-0.10617,0.50850,0.15795,3.02438,2.95690,-0.09786,-0.08375,-0.02059,-0.12935,0.34331,0.61486,3.86328,3.30643,0.81271
0.71800,0.78275,-0.07695,0.23643,0.04038,-0.10314,0.51144,0.15162,3.02961,2.93700,-0.09799,-0.08341,-0.01997,-0.12548,0.34661,0.61566,3.86831,3.29281,0.78842
0.71900,0.78279,-0.07705,0.23694,0.04053,-0.10011,0.51437,0.14527,3.03473,2.91697,-0.09811,-0.08306,-0.01935,-0.12161,0.34990,0.61644,3.87319,3.27906,0.76410
